Index, Month, Rain_Zone, Year, Random Number, Fragment_Set,fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment
   16,    4,   16,    1,  0.831633,    1,   0.000,   0.002,   0.006,   0.000,   0.034,   0.008,   0.136,   0.032,   0.000,   0.022,   0.016,   0.009,   0.027,   0.006,   0.003,   0.000,   0.000,   0.000,   0.015,   0.285,   0.049,   0.096,   0.027,   0.010,   0.022,   0.005,   0.075,   0.007,   0.028,   0.081,   0.000
   17,    4,   17,    1,  0.730372,    1,   0.104,   0.102,   0.061,   0.003,   0.013,   0.023,   0.056,   0.026,   0.089,   0.072,   0.121,   0.042,   0.080,   0.112,   0.040,   0.017,   0.001,   0.009,   0.002,   0.001,   0.000,   0.005,   0.000,   0.011,   0.000,   0.000,   0.000,   0.009,   0.000,   0.000,   0.000
   18,    4,   18,    1,  0.100216,    1,   0.000,   0.026,   0.007,   0.004,   0.000,   0.000,   0.000,   0.000,   0.000,   0.004,   0.000,   0.000,   0.000,   0.106,   0.189,   0.053,   0.238,   0.060,   0.087,   0.023,   0.000,   0.000,   0.177,   0.015,   0.011,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   19,    4,   19,    1,  0.784185,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.375,   0.000,   0.000,   0.344,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.219,   0.062,   0.000,   0.000
   20,    4,   20,    1,  0.153095,    1,   0.000,   0.000,   0.115,   0.038,   0.051,   0.013,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.128,   0.000,   0.000,   0.000,   0.077,   0.000,   0.000,   0.000,   0.000,   0.359,   0.218,   0.000
   21,    4,   21,    1,  0.637089,    1,   0.009,   0.002,   0.009,   0.010,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.017,   0.000,   0.000,   0.000,   0.000,   0.007,   0.000,   0.000,   0.000,   0.000,   0.000,   0.088,   0.121,   0.175,   0.241,   0.196,   0.126,   0.000
   22,    4,   22,    1,  0.930409,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.526,   0.386,   0.088,   0.000
   23,    4,   23,    1,  0.283732,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000
   24,    4,   24,    1,  0.245626,    1,   0.008,   0.000,   0.003,   0.000,   0.000,   0.000,   0.000,   0.000,   0.048,   0.011,   0.034,   0.031,   0.000,   0.000,   0.058,   0.136,   0.083,   0.006,   0.035,   0.035,   0.019,   0.131,   0.117,   0.092,   0.073,   0.044,   0.024,   0.012,   0.000,   0.000,   0.000
   25,    4,   25,    1,  0.052600,    1,   0.062,   0.000,   0.108,   0.000,   0.194,   0.132,   0.000,   0.000,   0.000,   0.000,   0.054,   0.000,   0.000,   0.023,   0.000,   0.000,   0.000,   0.155,   0.031,   0.000,   0.000,   0.124,   0.023,   0.000,   0.000,   0.000,   0.000,   0.093,   0.000,   0.000,   0.000
   26,    4,   26,    1,  0.220722,    1,   0.049,   0.060,   0.022,   0.038,   0.272,   0.109,   0.000,   0.000,   0.000,   0.000,   0.049,   0.027,   0.000,   0.000,   0.000,   0.000,   0.000,   0.109,   0.054,   0.000,   0.000,   0.109,   0.000,   0.000,   0.022,   0.000,   0.000,   0.082,   0.000,   0.000,   0.000
   27,    4,   27,    1,  0.385925,    1,   0.104,   0.102,   0.061,   0.003,   0.013,   0.023,   0.056,   0.026,   0.089,   0.072,   0.121,   0.042,   0.080,   0.112,   0.040,   0.017,   0.001,   0.009,   0.002,   0.001,   0.000,   0.005,   0.000,   0.011,   0.000,   0.000,   0.000,   0.009,   0.000,   0.000,   0.000
   28,    4,   28,    1,  0.699882,    1,   0.008,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.035,   0.000,   0.045,   0.008,   0.008,   0.000,   0.000,   0.022,   0.279,   0.104,   0.390,   0.019,   0.004,   0.000,   0.013,   0.000,   0.000,   0.006,   0.013,   0.015,   0.019,   0.004,   0.000
   29,    4,   29,    1,  0.738735,    1,   0.086,   0.000,   0.019,   0.067,   0.019,   0.202,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.106,   0.000,   0.000,   0.000,   0.336,   0.000,   0.115,   0.019,   0.000,   0.000,   0.029,   0.000,   0.000
   30,    4,   30,    1,  0.547957,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.714,   0.095,   0.191,   0.000
   31,    4,   31,    1,  0.753289,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000
   32,    4,   32,    1,  0.239943,    1,   0.014,   0.084,   0.137,   0.036,   0.000,   0.006,   0.007,   0.018,   0.014,   0.004,   0.000,   0.063,   0.151,   0.098,   0.015,   0.023,   0.018,   0.000,   0.000,   0.000,   0.032,   0.000,   0.015,   0.057,   0.006,   0.026,   0.042,   0.033,   0.030,   0.071,   0.000
   33,    4,   33,    1,  0.365160,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.250,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.750,   0.000,   0.000,   0.000,   0.000
   34,    4,   34,    1,  0.647727,    1,   0.006,   0.000,   0.002,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.046,   0.230,   0.025,   0.037,   0.000,   0.099,   0.267,   0.120,   0.043,   0.024,   0.060,   0.000,   0.036,   0.005,   0.000,   0.000
   35,    4,   35,    1,  0.997201,    1,   0.004,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.002,   0.000,   0.002,   0.000,   0.000,   0.056,   0.576,   0.004,   0.192,   0.002,   0.005,   0.002,   0.060,   0.005,   0.000,   0.000,   0.007,   0.072,   0.012,   0.000,   0.000
   36,    4,   36,    1,  0.430342,    1,   0.012,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.015,   0.000,   0.004,   0.005,   0.009,   0.000,   0.000,   0.036,   0.423,   0.005,   0.235,   0.005,   0.000,   0.000,   0.076,   0.013,   0.007,   0.000,   0.015,   0.102,   0.030,   0.007,   0.000
   37,    4,   37,    1,  0.497659,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000
   38,    4,   38,    1,  0.933992,    1,   0.000,   0.205,   0.192,   0.042,   0.012,   0.004,   0.000,   0.000,   0.036,   0.035,   0.000,   0.000,   0.093,   0.051,   0.052,   0.014,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.059,   0.000,   0.000,   0.000,   0.102,   0.036,   0.067,   0.000
   39,    4,   39,    1,  0.978673,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   40,    4,   40,    1,  0.008097,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.028,   0.361,   0.000,   0.066,   0.000,   0.000,   0.058,   0.355,   0.025,   0.007,   0.000,   0.018,   0.042,   0.039,   0.000,   0.000
   41,    4,   41,    1,  0.211417,    1,   0.008,   0.012,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.010,   0.000,   0.044,   0.004,   0.007,   0.000,   0.000,   0.065,   0.307,   0.073,   0.323,   0.006,   0.006,   0.000,   0.010,   0.015,   0.000,   0.000,   0.009,   0.019,   0.072,   0.010,   0.000
   42,    4,   42,    1,  0.643589,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.028,   0.000,   0.000,   0.000,   0.045,   0.059,   0.389,   0.479,   0.000
   43,    4,   43,    1,  0.734132,    1,   0.008,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.035,   0.000,   0.045,   0.008,   0.008,   0.000,   0.000,   0.022,   0.279,   0.104,   0.390,   0.019,   0.004,   0.000,   0.013,   0.000,   0.000,   0.006,   0.013,   0.015,   0.019,   0.004,   0.000
   44,    4,   44,    1,  0.839743,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.201,   0.522,   0.277,   0.000
   45,    4,   45,    1,  0.329298,    1,   0.010,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.008,   0.005,   0.019,   0.000,   0.004,   0.000,   0.039,   0.082,   0.364,   0.194,   0.135,   0.003,   0.001,   0.026,   0.022,   0.001,   0.000,   0.000,   0.018,   0.062,   0.001,   0.004,   0.000
   46,    4,   46,    1,  0.605759,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.325,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.273,   0.000,   0.000,   0.086,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.222,   0.000,   0.000,   0.094,   0.000
   47,    4,   47,    1,  0.026199,    1,   0.052,   0.457,   0.164,   0.040,   0.023,   0.028,   0.047,   0.000,   0.000,   0.035,   0.007,   0.019,   0.000,   0.000,   0.000,   0.009,   0.000,   0.000,   0.000,   0.000,   0.000,   0.045,   0.000,   0.000,   0.000,   0.012,   0.000,   0.007,   0.009,   0.047,   0.000
   48,    4,   48,    1,  0.503365,    1,   0.075,   0.091,   0.091,   0.087,   0.045,   0.053,   0.121,   0.004,   0.041,   0.000,   0.041,   0.000,   0.128,   0.000,   0.000,   0.030,   0.004,   0.000,   0.000,   0.004,   0.041,   0.011,   0.034,   0.004,   0.004,   0.004,   0.000,   0.007,   0.041,   0.038,   0.000
   49,    4,   49,    1,  0.285128,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.051,   0.073,   0.136,   0.186,   0.045,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.017,   0.000,   0.192,   0.124,   0.000,   0.000,   0.000,   0.017,   0.158,   0.000
   50,    4,   50,    1,  0.636684,    1,   0.012,   0.002,   0.085,   0.075,   0.037,   0.056,   0.023,   0.003,   0.024,   0.012,   0.000,   0.000,   0.034,   0.143,   0.014,   0.036,   0.018,   0.002,   0.001,   0.004,   0.027,   0.007,   0.008,   0.115,   0.024,   0.010,   0.044,   0.067,   0.056,   0.058,   0.000
   51,    4,   51,    1,  0.519477,    1,   0.011,   0.002,   0.067,   0.102,   0.030,   0.037,   0.024,   0.001,   0.018,   0.019,   0.000,   0.000,   0.015,   0.188,   0.018,   0.027,   0.016,   0.002,   0.000,   0.003,   0.024,   0.004,   0.010,   0.115,   0.047,   0.008,   0.032,   0.056,   0.058,   0.064,   0.000
   52,    4,   52,    1,  0.495623,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.064,   0.936,   0.000,   0.000
   53,    4,   53,    1,  0.611977,    1,   0.078,   0.055,   0.055,   0.083,   0.011,   0.005,   0.009,   0.018,   0.019,   0.016,   0.021,   0.018,   0.037,   0.014,   0.011,   0.005,   0.031,   0.018,   0.016,   0.018,   0.013,   0.016,   0.161,   0.067,   0.002,   0.000,   0.084,   0.094,   0.011,   0.013,   0.000
   54,    4,   54,    1,  0.559015,    1,   0.007,   0.002,   0.000,   0.000,   0.060,   0.072,   0.010,   0.003,   0.012,   0.032,   0.063,   0.017,   0.001,   0.024,   0.014,   0.033,   0.024,   0.089,   0.124,   0.085,   0.081,   0.109,   0.017,   0.044,   0.015,   0.000,   0.000,   0.007,   0.002,   0.050,   0.000
   55,    4,   55,    1,  0.581323,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.158,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.249,   0.512,   0.000,   0.081,   0.000,   0.000
   56,    4,   56,    1,  0.063790,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    1,    5,    1,    1,  0.055439,    1,   0.000,   0.054,   0.000,   0.013,   0.000,   0.153,   0.263,   0.000,   0.063,   0.000,   0.012,   0.000,   0.000,   0.000,   0.000,   0.074,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.080,   0.255,   0.000,   0.000,   0.034,   0.000
    2,    5,    2,    1,  0.846403,    1,   0.108,   0.041,   0.029,   0.033,   0.044,   0.026,   0.017,   0.033,   0.004,   0.041,   0.075,   0.014,   0.067,   0.073,   0.005,   0.035,   0.033,   0.047,   0.012,   0.047,   0.004,   0.013,   0.014,   0.004,   0.003,   0.001,   0.001,   0.145,   0.031,   0.000,   0.000
    3,    5,    3,    1,  0.707637,    1,   0.080,   0.027,   0.080,   0.045,   0.020,   0.000,   0.000,   0.000,   0.004,   0.000,   0.000,   0.000,   0.000,   0.000,   0.018,   0.182,   0.093,   0.065,   0.142,   0.036,   0.000,   0.000,   0.000,   0.000,   0.018,   0.000,   0.000,   0.000,   0.062,   0.084,   0.044
    4,    5,    4,    1,  0.662780,    1,   0.000,   0.325,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.319,   0.000,   0.000,   0.019,   0.019,   0.000,   0.000,   0.000,   0.000,   0.319,   0.000,   0.000
    5,    5,    5,    1,  0.311914,    1,   0.113,   0.000,   0.021,   0.021,   0.000,   0.000,   0.000,   0.021,   0.000,   0.052,   0.000,   0.000,   0.000,   0.000,   0.000,   0.216,   0.010,   0.052,   0.247,   0.021,   0.041,   0.021,   0.000,   0.000,   0.000,   0.144,   0.000,   0.000,   0.000,   0.021,   0.000
    6,    5,    6,    1,  0.893033,    1,   0.004,   0.000,   0.000,   0.000,   0.225,   0.053,   0.009,   0.011,   0.000,   0.000,   0.000,   0.000,   0.000,   0.018,   0.000,   0.000,   0.007,   0.038,   0.047,   0.119,   0.000,   0.000,   0.000,   0.153,   0.255,   0.060,   0.000,   0.000,   0.000,   0.000,   0.000
    7,    5,    7,    1,  0.573640,    1,   0.061,   0.026,   0.000,   0.000,   0.152,   0.447,   0.000,   0.053,   0.000,   0.000,   0.000,   0.000,   0.000,   0.136,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.091,   0.000,   0.000,   0.000,   0.034,   0.000,   0.000
    8,    5,    8,    1,  0.037181,    1,   0.000,   0.000,   0.000,   0.044,   0.013,   0.000,   0.000,   0.040,   0.000,   0.070,   0.000,   0.000,   0.000,   0.075,   0.044,   0.022,   0.079,   0.000,   0.044,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.570
    9,    5,    9,    1,  0.391889,    1,   0.000,   0.054,   0.000,   0.013,   0.000,   0.153,   0.263,   0.000,   0.063,   0.000,   0.012,   0.000,   0.000,   0.000,   0.000,   0.074,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.080,   0.255,   0.000,   0.000,   0.034,   0.000
   10,    5,   10,    1,  0.908152,    1,   0.006,   0.000,   0.000,   0.023,   0.042,   0.008,   0.199,   0.242,   0.057,   0.072,   0.000,   0.011,   0.003,   0.000,   0.000,   0.008,   0.112,   0.049,   0.000,   0.028,   0.000,   0.085,   0.011,   0.005,   0.002,   0.005,   0.023,   0.000,   0.006,   0.000,   0.005
   11,    5,   11,    1,  0.709655,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.270,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.676,   0.054,   0.000,   0.000
   12,    5,   12,    1,  0.928284,    1,   0.057,   0.017,   0.000,   0.000,   0.000,   0.057,   0.006,   0.032,   0.054,   0.116,   0.000,   0.021,   0.014,   0.027,   0.041,   0.000,   0.000,   0.180,   0.021,   0.000,   0.017,   0.119,   0.014,   0.000,   0.021,   0.011,   0.047,   0.081,   0.014,   0.019,   0.014
   13,    5,   13,    1,  0.608217,    1,   0.079,   0.046,   0.007,   0.028,   0.037,   0.006,   0.015,   0.046,   0.000,   0.026,   0.099,   0.018,   0.016,   0.045,   0.002,   0.023,   0.010,   0.012,   0.017,   0.038,   0.012,   0.028,   0.034,   0.000,   0.020,   0.088,   0.021,   0.153,   0.073,   0.000,   0.000
   14,    5,   14,    1,  0.435603,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   15,    5,   15,    1,  0.801888,    1,   0.032,   0.968,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   16,    5,   16,    1,  0.406114,    1,   0.099,   0.009,   0.061,   0.011,   0.013,   0.014,   0.036,   0.163,   0.093,   0.091,   0.000,   0.000,   0.037,   0.000,   0.014,   0.043,   0.016,   0.014,   0.036,   0.017,   0.216,   0.011,   0.000,   0.000,   0.006,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   17,    5,   17,    1,  0.189404,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.005,   0.035,   0.137,   0.125,   0.000,   0.000,   0.000,   0.111,   0.013,   0.007,   0.000,   0.000,   0.023,   0.133,   0.079,   0.113,   0.013,   0.002,   0.020,   0.014,   0.002,   0.042,   0.053,   0.045,   0.014,   0.014
   18,    5,   18,    1,  0.498354,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.091,   0.000,   0.000,   0.091,   0.045,   0.000,   0.000,   0.182,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.045,   0.000,   0.545
   19,    5,   19,    1,  0.618210,    1,   0.027,   0.257,   0.405,   0.107,   0.084,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.013,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.033,   0.074
   20,    5,   20,    1,  0.826464,    1,   0.153,   0.024,   0.046,   0.067,   0.035,   0.056,   0.010,   0.067,   0.294,   0.073,   0.139,   0.000,   0.011,   0.000,   0.003,   0.018,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.005,   0.000,   0.000,   0.000,   0.000,   0.000
   21,    5,   21,    1,  0.517883,    1,   0.063,   0.000,   0.005,   0.045,   0.023,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.025,   0.000,   0.168,   0.078,   0.005,   0.000,   0.000,   0.000,   0.000,   0.030,   0.035,   0.060,   0.083,   0.185,   0.000,   0.193,   0.002
   22,    5,   22,    1,  0.368030,    1,   0.081,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.529,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.146,   0.000,   0.000,   0.000,   0.000,   0.244,   0.000,   0.000
